215103631, 15:52:08
215241753, 15:44:01
215359670, 15:45:01
215879842, 15:44:08
215909516, 15:44:13
216035576, 15:44:05
216416180, 15:43:53
217116532, 15:44:03
218665107, 15:44:16
219403979, 16:16:17
219452075, 15:52:24
219520806, 15:43:58
219540911, 15:52:45
219580438, 15:43:44
219693868, 15:44:09
219703394, 16:03:16
219762374, 15:46:02
219965290, 15:46:35
220063796, 15:46:28
220534648, 15:46:31
220741144, 15:43:46
220850408, 15:44:00
221128234, 15:44:11
221139637, 15:44:49
221640287, 15:44:25
222665978, 15:45:08
225463678, 15:44:54
235033172, 15:43:48
239791692, 15:45:22
243474053, 15:44:21
246954424, 16:20:53
