207145541, 15:50:31
214247207, 15:56:02
214484834, 15:43:13
215125915, 15:40:09
215241753, 15:40:00
215456872, 16:15:51
215468570, 15:40:17
215879842, 15:40:12
215909516, 15:42:59
215981481, 15:47:28
216487025, 15:47:26
216727958, 15:51:08
217116532, 15:40:03
217394022, 15:55:26
219400157, 16:03:17
219452075, 16:07:58
219540911, 16:08:09
219580438, 15:51:55
219601408, 16:14:43
219698198, 16:03:16
219704822, 15:41:09
219746179, 15:44:57
219762374, 15:42:02
219928751, 15:47:24
220644017, 15:45:01
220741144, 15:40:05
221118482, 15:40:11
221298573, 15:42:51
232126052, 16:16:17
246867394, 15:43:30
