207625781, 15:40:32
214247207, 15:47:35
214321275, 15:50:09
214379968, 15:40:30
214974461, 15:47:50
215241753, 15:40:27
215359670, 15:43:56
215456872, 15:39:11
215674565, 15:40:39
215786757, 15:58:15
215817420, 15:45:32
215822032, 15:39:01
215971441, 15:43:36
216035576, 15:43:16
216140434, 15:43:38
218692077, 15:39:03
218745917, 15:59:18
218832277, 15:43:53
219520806, 15:39:04
219746179, 15:43:04
219762374, 15:42:33
219795507, 15:39:09
220222194, 15:39:07
220849061, 15:59:32
220850408, 15:39:00
220931612, 15:43:03
221118482, 15:39:05
221128234, 15:43:19
222664393, 15:45:57
226621266, 15:39:18
227990181, 15:47:47
235033172, 15:47:36
242168847, 15:46:14
244831699, 15:59:15
