214182677, 15:40:24
214188617, 15:40:06
214388472, 15:44:23
214984742, 15:40:03
215879842, 15:40:05
215884735, 15:40:30
215909516, 15:40:54
216544718, 16:23:47
217116532, 15:40:09
218832277, 15:43:10
219355849, 15:40:39
219403979, 15:41:51
219601408, 15:41:55
219616513, 15:40:16
219697497, 15:40:34
219704822, 15:39:56
219746179, 15:44:15
219762374, 15:44:50
220063796, 15:45:45
220093769, 15:45:49
220203475, 15:40:42
220367411, 15:40:26
220644017, 15:44:19
220692933, 15:41:00
220741144, 15:40:33
220931612, 16:03:17
221105224, 15:41:43
221184740, 15:40:22
222774572, 15:39:49
223198128, 15:39:53
225463678, 15:45:52
232126052, 15:42:25
235033172, 15:39:55
237108790, 15:57:53
