209015502, 15:42:42
209095504, 15:44:51
209246313, 15:42:35
214937435, 15:40:41
215359670, 15:42:32
215456872, 15:41:03
215468570, 15:40:50
215742719, 15:44:03
215786757, 15:41:46
215795444, 16:51:13
215884735, 15:40:12
218968931, 15:40:33
219316528, 15:46:02
219409133, 15:41:23
219547635, 15:43:40
219647229, 15:45:10
219703394, 15:58:05
219746179, 15:45:50
219762374, 16:16:29
219826948, 15:40:45
220093611, 15:41:36
220093769, 15:46:00
220367411, 15:41:26
220389365, 15:41:49
220644017, 15:45:47
220849061, 15:43:43
220863567, 15:52:53
220890446, 15:43:37
221105224, 15:40:37
221118482, 15:40:53
221184740, 15:41:32
222665978, 15:41:40
225463678, 15:40:58
226621266, 15:44:13
230484420, 15:44:23
232357525, 15:41:30
242168847, 15:46:39
244832044, 15:42:37
246954424, 16:51:25
246960660, 15:58:19
