207625781, 15:41:53
209015502, 15:50:11
212785257, 15:39:52
214228496, 15:40:40
214247207, 16:54:58
214319063, 16:49:14
214478844, 15:40:15
215114380, 15:40:42
215359670, 15:38:56
215637000, 15:39:09
215674565, 15:43:18
215786757, 15:42:26
215803602, 15:39:47
215828286, 15:40:09
216105791, 15:39:04
216364836, 15:45:11
216545202, 15:40:41
218637742, 15:39:11
219403847, 16:41:53
219432424, 15:40:06
219622446, 15:48:07
219647229, 15:41:40
219703394, 16:35:46
219746179, 15:45:28
219762374, 15:42:34
219965290, 15:42:33
220063796, 15:42:23
220534648, 15:43:06
220644017, 15:45:26
221118482, 16:30:36
226621266, 15:40:21
232126052, 15:55:38
232538413, 15:41:36
240999953, 15:47:45
244982971, 15:45:17
246954424, 15:42:30
